# Função: x/2 - tan(2*x)
"# Intervalo: [7*pi/4 + 1e-2, 9*pi/4 - 1e-2], Precisão: 1e-10, Iterações Máximas: 200"

k,a,b,f(a),f(b),xk,f(xk),Erro Rel
186,6.9280626716648435,7.058583470577035,1.6770855779719536e-05,-46.464041420260266,6.9280627187753545,1.556959418865714e-05,6.7999543768836164e-09
187,6.9280627187753545,7.058583470577035,1.556959418865714e-05,-46.464041420260266,6.928062762511422,1.4454376137047013e-05,6.312885564030784e-09
188,6.928062762511422,7.058583470577035,1.4454376137047013e-05,-46.464041420260266,6.928062803114752,1.3419038559562213e-05,5.860704734082627e-09
189,6.928062803114752,7.058583470577035,1.3419038559562213e-05,-46.464041420260266,6.928062840809738,1.2457859845627189e-05,5.440912814576336e-09
190,6.928062840809738,7.058583470577035,1.2457859845627189e-05,-46.464041420260266,6.928062875804698,1.1565528233843174e-05,5.051189662786287e-09
191,6.928062875804698,7.058583470577035,1.1565528233843174e-05,-46.464041420260266,6.928062908293031,1.0737112346571339e-05,4.689381948002324e-09
192,6.928062908293031,7.058583470577035,1.0737112346571339e-05,-46.464041420260266,6.928062938454282,9.968034080539768e-06,4.35348981228388e-09
193,6.928062938454282,7.058583470577035,9.968034080539768e-06,-46.464041420260266,6.928062966455136,9.254043250537749e-06,4.041656944598424e-09
194,6.928062966455136,7.058583470577035,9.254043250537749e-06,-46.464041420260266,6.9280629924503385,8.591194059258878e-06,3.752160241694008e-09
195,6.9280629924503385,7.058583470577035,8.591194059258878e-06,-46.464041420260266,6.92806301658355,7.975823359667642e-06,3.483399659583904e-09
196,6.92806301658355,7.058583470577035,7.975823359667642e-06,-46.464041420260266,6.928063038988143,7.4045303908192515e-06,3.2338898714104396e-09
197,6.928063038988143,7.058583470577035,7.4045303908192515e-06,-46.464041420260266,6.9280630597879345,6.8741579891581065e-06,3.0022519140432014e-09
198,6.9280630597879345,7.058583470577035,6.8741579891581065e-06,-46.464041420260266,6.928063079097873,6.381775062893962e-06,2.7872060371774596e-09
199,6.928063079097873,7.058583470577035,6.381775062893962e-06,-46.464041420260266,6.928063097024675,5.924660544036264e-06,2.5875633379167457e-09
200,6.928063097024675,7.058583470577035,5.924660544036264e-06,-46.464041420260266,6.928063113667413,5.500288215018884e-06,2.4022208092381663e-09
